X,Y,Label
10595,19958,7
9801,19774,7
10245,20967,7
10160,20182,7
9549,21440,7
9688,21477,7
10461,21439,7
10369,21722,7
10333,22827,7
10839,21176,7
10369,20819,7
10923,22278,7
10775,20861,7
10683,22290,7
10812,21058,7
11067,21988,7
11006,22723,7
11196,20417,7
11446,21037,7
12277,21037,7
11562,21316,7
11440,21908,7
11439,22115,7
12330,21961,7
11857,20503,7
11926,20964,7
12117,20150,7
12640,22670,7
12248,20505,7
12293,22070,7
11924,20310,7
11947,21979,7
12433,21525,7
11879,21189,7
12185,21009,7
12619,20881,7
12482,21360,7
12197,21249,7
12408,21749,7
12125,20163,7
10808,19933,7
10530,20602,0
9727,20153,0
8687,20397,0
9075,19858,0
9305,19905,0
9128,19259,0
9480,20439,0
8826,20451,0
9040,19281,0
8163,20109,0
9441,19236,0
9213,20696,0
9774,20366,0
9261,19583,0
9266,19731,0
9383,20258,0
9951,18844,0
9192,18965,0
9853,18624,0
9634,19276,0
9666,18939,0
8980,19300,0
9659,19595,0
9631,19286,0
9250,20192,0
9656,19632,0
9447,19124,0
9698,18822,0
9874,19713,0
10322,18670,0
10149,20254,0
9730,17906,0
9658,18799,0
9956,19357,0
9104,19779,0
8777,19319,0
8262,19311,0
8564,18012,0
7963,18139,0
7847,19006,0
8451,17266,0
7956,19128,0
8015,18174,0
7616,17956,0
8088,18719,0
7660,19225,0
8055,18396,0
7914,17795,0
7565,17758,0
7565,18378,0
7507,18317,0
7028,17694,0
7546,18356,0
7601,18215,0
7173,17925,0
7296,18199,0
7303,18029,0
7374,18064,0
7511,17894,0
7389,17979,0
7455,18244,0
7268,18361,0
7666,17958,0
7642,17871,0
7965,17472,0
7554,17622,0
7505,17679,0
7410,18611,0
7550,18436,0
7051,18344,0
7520,17979,0
7319,17226,0
7032,17990,0
7212,19772,0
7246,17778,0
7327,18362,0
7544,19103,0
7335,18007,0
7471,16942,0
7350,17937,0
8094,17705,0
7747,16838,0
7716,17796,0
8062,18427,0
8810,18093,0
9040,19407,0
10060,18261,4
10497,18568,4
10186,18444,4
10066,18351,4
9305,18938,4
8871,17019,4
8511,17376,4
8512,17982,4
8138,17390,4
8193,17559,4
7364,17372,4
7442,18428,4
7405,18603,4
7496,17153,4
7285,18612,4
7607,17950,4
7316,18206,4
7809,18452,4
7347,17753,4
7237,17346,4
7136,17191,4
7085,18167,4
7547,18922,4
7606,17197,4
7031,18359,4
6919,16674,4
7225,17494,4
6808,17283,4
6996,16419,4
7252,17432,4
6852,17689,4
6763,17759,4
6993,16994,4
6761,17442,4
6457,17068,4
7197,17385,4
6878,16780,4
7671,17013,4
7505,17183,4
7285,18036,4
7309,17743,4
7500,16768,4
7216,17531,4
7387,18314,4
7439,17948,4
6991,17946,4
6843,15756,4
7305,18744,4
7762,16815,4
7338,18560,4
7422,17389,4
7308,16394,4
7445,17214,4
7518,17352,4
7680,17486,4
7704,17303,4
7691,16531,4
7861,17855,4
8390,17834,4
8711,16649,4
7929,17258,4
8422,16264,4
8455,17470,4
8640,18291,4
9068,17007,4
8379,18373,4
8766,18232,4
9414,17557,4
8601,17438,4
8735,18804,4
8764,18509,4
8112,16648,4
8454,18737,4
8643,18693,4
8054,17154,4
7997,18181,4
8309,18188,4
7640,17421,4
7292,17411,4
7204,17113,4
7495,17389,4
7201,17282,4
7209,16813,4
7013,16918,4
7125,18259,4
6904,17497,4
6555,17603,4
7037,17055,0
6967,16811,0
6819,16266,4
7051,15719,4
6932,17544,0
6267,16540,0
6756,16670,0
6776,17621,0
6754,15488,0
6619,17030,0
6674,16804,0
6907,16185,4
7007,16339,4
7024,15558,4
7160,16065,4
6654,16480,4
6580,15757,4
7376,15604,4
7227,16451,4
7353,15933,92
7204,16052,92
6887,15373,92
7753,16288,92
7282,16406,92
7129,15665,92
6807,16536,92
6670,16995,92
7137,16446,92
6466,15445,92
6449,16101,92
6556,16188,92
6710,16060,92
6731,16329,92
6544,16369,92
6633,15653,92
6507,15722,92
6306,17196,92
6620,15415,92
6549,15551,92
6301,15757,92
6280,16275,92
6300,16120,92
6445,16492,92
6289,15246,92
6289,15757,92
6475,16178,92
6955,15256,92
6731,17572,92
6949,16233,92
6325,15207,92
6272,15625,92
6466,16474,92
6136,14486,92
6357,15297,92
6295,16024,92
6077,15781,92
5990,15257,92
6525,14643,92
6171,15669,92
7232,16094,92
8119,15673,92
8138,16181,92
7597,15232,85
6992,15763,85
6653,15105,85
6980,16209,85
6636,15045,85
6659,15238,85
6239,15538,85
5779,14385,85
5783,15235,85
6079,15267,85
5726,15045,85
6294,15203,85
6168,15801,85
6156,15416,85
5836,14902,85
5984,15407,85
6142,15880,85
6059,14823,85
5859,15220,85
6183,15499,85
6419,15842,85
5888,15800,85
6020,15918,85
5990,15714,85
6786,15628,85
7032,16081,85
7145,16038,85
7311,16111,85
7190,14539,85
7070,16532,0
6313,15813,0
8308,18025,0
8210,17546,0
8940,18588,0
9319,18387,0
8432,18672,0
9025,18445,0
8858,19529,0
8927,19536,0
8514,18312,0
9055,18282,0
9557,18977,21
9694,19259,21
9694,19468,21
8622,17608,21
8672,18061,21
8249,18365,21
8746,19094,21
8262,17634,21
8490,18790,21
8397,18765,21
8115,17695,21
8012,18335,21
7570,18613,21
7438,17411,21
7235,17843,21
7902,17958,21
7495,18306,21
7768,17657,21
7772,17910,21
8310,17728,21
8194,17977,21
8000,17615,21
7623,18313,21
7605,18315,21
8276,18694,21
8214,18301,21
7891,18214,21
7734,18865,21
7853,19078,21
7807,19779,21
8058,18991,21
8186,18327,21
7680,18593,21
7883,19489,21
7614,18388,21
7912,19268,21
8010,17704,21
7525,18527,21
7192,18593,21
7994,18186,21
7603,18528,21
7828,18318,21
8223,19096,21
7445,18205,21
7972,18813,21
7938,17434,21
7733,18797,21
7536,18624,21
8203,18729,21
7715,18931,21
7522,18687,21
7765,19221,21
7705,17566,21
7934,19881,21
7330,18498,21
7276,19530,21
7957,19551,21
7877,18453,21
7948,18249,21
7634,19299,21
7753,18461,21
7741,20158,21
8055,19287,21
8325,18515,21
8468,19934,21
8491,18929,21
8193,19075,21
8332,19142,21
8589,19176,21
7969,19049,21
8216,18203,21
8955,19882,21
8807,18307,21
8971,19020,21
9383,19585,21
9065,18650,21
9114,20103,21
9912,19220,21
10390,20402,21
10626,19835,21
10397,18395,21
11206,19564,6
9961,20364,6
10436,20363,6
10512,20028,6
9397,20006,6
10400,21136,6
9925,19918,6
9709,19496,6
10205,19860,6
10763,20417,6
10305,18698,6
9857,21069,6
9939,19326,6
10563,20218,6
10742,20875,6
10345,20451,6
9359,20425,6
9664,18323,6
9578,19473,6
10246,20984,6
10397,20168,6
9992,21519,6
10117,20438,6
9318,20015,6
9908,20420,6
10175,20268,6
10169,20546,6
11249,20667,6
10616,20414,6
11125,20142,6
11456,20220,6
11611,20543,6
11209,20922,6
11641,20057,6
11505,21599,6
12711,20712,6
11562,21222,6
11915,21965,6
11789,20911,6
11471,21764,6
10298,19926,6
11580,21537,6
10420,20731,6
10787,21114,6
10242,20594,6
10490,20499,6
10181,20819,6
10579,20434,6
10630,19637,6
11184,20779,6
10658,21974,6
10021,20068,6
10460,19343,6
10510,20769,6
11493,21476,6
11844,22165,6
12303,22352,6
12163,21786,6
11950,21639,6
11747,21538,6
11483,20499,6
11920,21834,6
11628,20759,6
12220,21062,6
12714,20879,6
12864,21052,6
12803,22423,6
13251,22712,6
14007,22293,7
14264,21420,7
13777,22858,7
13768,21900,7
17092,24212,7
17850,24289,7
16849,23360,7
15825,23179,7
16197,23568,7
16101,23398,7
14892,23001,7
13499,23630,7
13983,21798,7
13697,22922,7
13417,21953,7
13203,21833,7
12570,22961,7
12830,22005,7
12279,21513,7
10981,20459,7
10430,21709,7
10824,21095,7
11122,21717,7
10234,20483,7
10211,21390,7
10158,20837,7
10617,20240,7
9606,19443,7
9728,20240,7
10068,20299,7
9946,21257,7
10113,20854,7
10304,20838,7
10503,20702,7
10179,20192,7
10164,20115,7
10399,20823,7
10085,20567,7
10186,20611,7
10338,20596,7
10529,21544,7
10506,20938,7
10317,22056,7
10878,21010,7
10614,21898,7
10401,20330,7
10078,21569,7
10225,21052,7
10434,21959,7
10344,21641,7
10071,21309,7
10540,21023,7
11201,21866,7
10072,21246,7
10317,21505,7
11164,19851,7
10715,21198,7
10617,21809,7
10701,21697,7
10839,21499,7
11191,22744,7
10740,21563,7
11661,22179,7
11565,21637,7
11790,20776,7
12138,21158,7
12229,21220,7
11937,21330,7
11629,21359,7
12190,22022,7
12514,22405,7
11867,20796,7
13083,22125,7
12299,21704,7
12444,21859,7
12550,21235,7
12412,20950,7
12696,23001,7
11986,21840,7
13017,21388,7
12216,22378,7
12217,19925,7
11771,20577,7
12876,20562,7
12323,21584,7
12399,21417,7
11843,21327,7
10870,19973,7
10949,20113,0
10174,20218,0
9426,19377,0
8938,19898,0
9710,20439,0
9659,20607,0
9276,19387,0
9740,18853,0
9630,20467,0
10268,20386,0
9342,20222,0
9993,20454,0
9645,20171,0
9060,18946,0
9321,17923,0
9554,20109,0
9499,19777,0
9509,21104,0
9227,19837,0
9389,19872,0
9754,19645,0
9360,19953,0
9307,18964,0
9960,19673,0
10661,18428,0
9470,20127,0
9937,20341,0
9920,20150,0
10531,20057,0
9987,19610,0
9924,19376,0
9401,19681,0
9547,19943,0
9174,17965,0
8868,18765,0
8747,18904,0
8005,19121,0
8014,19294,0
8738,18183,0
7973,18911,0
8516,18044,0
7795,18201,0
8078,18393,0
8106,18468,0
7547,18764,0
7635,17924,0
7872,19441,0
7952,18627,0
7348,19292,0
7380,18286,0
7548,18158,0
7475,19355,0
7481,19090,0
7559,19076,0
7393,19085,0
7643,19497,0
7624,18380,0
7069,18427,0
7410,17660,0
7503,18879,0
7348,17707,0
7529,17766,0
7735,18694,0
7616,18710,0
7230,17930,0
7819,17620,0
7385,18073,0
7416,17461,0
7771,17405,0
7198,17567,0
7658,17696,0
7397,19231,0
7473,17341,0
7582,18059,0
7036,17832,0
7306,17078,0
7151,17962,0
7935,19335,0
7622,18932,0
7701,17734,0
8088,17669,0
7994,19403,0
8276,17716,0
8410,18562,4
8917,19417,4
9609,17753,4
10062,19732,4
10097,19314,4
10100,19091,4
9287,17767,4
8701,19709,4
9022,18214,4
8623,18229,4
7919,18694,4
8170,18402,4
7945,18463,4
7700,17411,4
7630,17855,4
7512,17809,4
7446,18843,4
7641,17766,4
7703,18340,4
7814,18490,4
7833,17455,4
7104,18142,4
7227,18111,4
7358,17466,4
7108,17809,4
6781,17650,4
7157,17479,4
6880,17766,4
6864,17715,4
6813,18203,4
6727,17793,4
6901,17190,4
7219,18299,4
6845,18600,4
7335,17494,4
7290,17133,4
6345,18601,4
7368,17126,4
7671,17852,4
7070,16985,4
7610,17509,4
7473,17125,4
7905,16753,4
6986,17418,4
6956,18005,4
7298,17513,4
7017,17639,4
7111,16393,4
7594,16629,4
7305,16691,4
7516,16953,4
7229,18608,4
7158,18659,4
7040,17801,4
7371,18336,4
7331,17305,4
7803,17332,4
7804,17226,4
7821,18305,4
8018,16448,4
8100,17545,4
8450,18392,4
8907,16551,4
8607,17849,4
8010,18000,4
8549,17811,4
8588,17932,4
8478,18704,4
8662,17813,4
9402,18500,4
9097,18304,4
8881,18032,4
9102,18832,4
8582,16857,4
8338,18060,4
8685,18360,4
9267,18240,4
8188,18002,4
7914,16885,4
8050,18750,4
7899,18252,4
7848,18624,4
7173,17235,4
7302,17633,4
7292,17395,4
7438,17868,4
7425,17912,4
6903,17532,4
6750,17181,4
6817,16456,4
6930,16686,4
6647,17496,4
7106,16164,4
7174,16321,4
6673,16644,4
6978,15549,4
6610,16076,4
6686,17012,4
7140,16361,4
7003,14946,4
6890,16953,4
6844,16658,4
6626,16970,4
6935,15973,4
6538,16301,4
7060,15753,4
6989,17103,4
6846,16923,4
7538,15861,92
6874,16887,92
7201,14873,92
7501,16884,92
6588,16582,92
7112,17281,92
6734,16172,92
7173,16479,92
6823,16620,92
6845,16285,92
6665,16869,92
6854,16492,92
6707,15488,92
6744,16558,92
6793,16337,92
7037,16399,92
6928,15836,92
6524,15280,92
7067,17019,92
6815,16063,92
6771,16274,92
6697,16202,92
6811,16448,92
6574,16212,92
6270,16066,92
6670,16113,92
6515,14801,92
6272,15972,92
6454,16652,92
6780,15485,92
6498,15845,92
6674,16093,92
6721,16190,92
6384,15668,92
6139,16237,92
5980,15643,92
6294,16233,92
6807,14947,92
6173,14982,92
6292,15057,92
7183,16488,92
7490,16319,92
7590,15578,92
6891,15997,85
6785,14771,85
6608,16470,85
6638,15468,85
6704,14745,85
6300,16309,85
6227,15398,85
6201,14517,85
6166,14132,85
5835,15429,85
5853,14853,85
5920,14667,85
5859,14833,85
5856,14960,85
5948,15873,85
5847,14769,85
6333,15366,85
5944,14617,85
5927,15152,85
6117,15207,85
6078,13829,85
6331,15275,85
6613,15829,85
6794,15804,85
6355,16092,85
6768,15693,85
7292,15862,85
7013,15019,85
7132,15862,85
7056,14808,0
6471,15577,0
8754,19048,0
8992,20175,0
8576,18493,0
9552,18774,0
9131,19139,0
9264,18344,0
8601,17296,0
8593,18421,0
9103,16887,21
9914,19310,21
10803,19680,21
10645,19148,21
9939,19365,21
9002,17786,21
9118,18453,21
9430,18614,21
8943,18588,21
8906,18757,21
8080,17499,21
8312,18083,21
8120,19135,21
7530,18300,21
8260,17669,21
7199,17824,21
7649,17928,21
7879,18946,21
7190,18072,21
7785,17429,21
7600,19650,21
8447,18434,21
8094,18915,21
7962,18370,21
7963,17549,21
8007,18475,21
8000,18167,21
8268,18162,21
8062,17521,21
7920,19027,21
7796,19154,21
8445,18204,21
8039,19409,21
8166,18515,21
8275,19166,21
8303,19403,21
8281,18942,21
7554,16955,21
7834,18096,21
7662,18287,21
8164,18304,21
7497,17389,21
7766,18648,21
7644,18290,21
7806,18486,21
8167,18700,21
8305,18687,21
7992,18900,21
7959,18209,21
7498,18643,21
8208,18470,21
7733,18588,21
7673,18288,21
7698,19653,21
7814,18522,21
8151,18905,21
7343,18474,21
8313,18078,21
8126,19905,21
8152,19465,21
8232,19527,21
8390,18453,21
8115,18935,21
8350,18357,21
8485,18379,21
8361,20190,21
8694,19603,21
8116,19276,21
8204,18425,21
8311,18934,21
8577,19189,21
8746,19480,21
8689,19262,21
8911,18565,21
9226,19215,21
8887,19311,21
10090,19646,21
9571,19593,21
9516,20747,21
10258,20252,21
11124,19384,21
10630,19607,21
10832,20373,21
10301,21096,6
10638,20206,6
10239,20818,6
10614,20618,6
10159,20941,6
10801,19710,6
10252,19155,6
10112,20743,6
10388,19317,6
10128,19409,6
10471,21857,6
10599,20792,6
10687,20236,6
10593,20155,6
9975,21901,6
9668,21103,6
9492,20250,6
10302,20712,6
10525,20586,6
10454,20929,6
9819,20492,6
9943,20185,6
9504,19728,6
10089,20725,6
10274,19759,6
10214,20090,6
10776,20315,6
10951,21672,6
11467,20481,6
11890,20802,6
11724,20999,6
11585,20814,6
11610,20578,6
11338,22377,6
12126,21525,6
12115,21202,6
12213,21217,6
11242,20279,6
11212,19853,6
10740,19457,6
10572,21269,6
10551,21375,6
10072,20428,6
10427,20219,6
10227,19537,6
10035,19521,6
9600,21270,6
9695,19630,6
10384,19674,6
11304,20987,6
11108,20971,6
10451,21025,6
10830,21187,6
10851,21475,6
11329,21404,6
11239,22318,6
11814,21623,6
12232,21264,6
11130,21884,6
10477,20366,6
11202,21495,6
11560,20164,6
11487,21926,6
13666,21590,6
13149,21501,6
13598,22082,6
13201,22122,6
13530,21593,6
13250,23305,7
13857,23547,7
13210,22031,7
14573,23093,7
16938,23941,7
20310,26367,7
17483,25448,7
18190,24548,7
16819,23317,7
15376,23901,7
14312,22144,7
13696,21436,7
14580,23046,7
14638,23697,7
14407,23167,7
14619,23320,7
13611,23208,7
12705,22389,7
11728,21873,7
10992,19784,7
10818,20464,7
10478,20832,7
10477,21019,7
10213,21357,7
9993,19702,7
10274,20964,7
10274,21246,7
10781,22388,7
10623,20945,7
10081,22017,7
10848,20262,7
10966,21041,7
10731,22212,7
10230,20561,7
10645,20995,7
10159,20073,7
10170,20403,7
10446,21226,7
10988,21353,7
10211,20894,7
10694,21157,7
10542,21128,7
11054,21949,7
10763,21357,7
10852,20291,7
10802,21621,7
10810,21366,7
10634,21679,7
10290,21635,7
10429,21214,7
10764,21557,7
10670,21467,7
10924,22042,7
10732,22396,7
11251,21845,7
10491,22215,7
10466,22014,7
10933,21717,7
10845,22226,7
11362,22477,7
11158,21376,7
11524,21301,7
11833,20635,7
12211,22457,7
12212,21571,7
12500,22128,7
12927,22043,7
12693,22132,7
12280,22999,7
12395,22368,7
12225,21398,7
13286,23000,7
13139,22810,7
12769,21596,7
12656,21744,7
13021,22297,7
12800,22398,7
12926,22157,7
13147,21542,7
11927,21800,7
12339,21781,7
12529,21351,7
12270,20113,7
12544,20583,7
12910,20866,7
12772,20789,7
12009,20970,7
11292,21131,7
10817,21358,7
10988,21003,0
10441,19231,0
10165,20487,0
10221,20442,0
9631,20139,0
9817,20670,0
9537,19746,0
9395,20424,0
8943,20435,0
9228,21970,0
9355,20621,0
9727,20787,0
9854,19234,0
9688,19284,0
9643,20269,0
9516,19229,0
9714,19814,0
9914,19221,0
9287,19660,0
9720,20441,0
9999,20365,0
10104,19783,0
9900,19677,0
9432,19660,0
10293,18701,0
10084,20421,0
10035,20836,0
10637,19225,0
10089,17444,0
10609,20083,0
10171,19753,0
10236,19544,0
10009,19761,0
8809,20288,0
8439,18680,0
8082,19569,0
8573,18978,0
8163,19435,0
8671,18166,0
8268,18164,0
8474,18245,0
7847,19799,0
7880,18540,0
7758,18387,0
8029,19120,0
7846,19025,0
7784,16646,0
7493,19268,0
7642,18008,0
7133,19268,0
7616,18709,0
7615,18251,0
7947,17472,0
7420,17984,0
7777,18350,0
7643,17637,0
7854,18632,0
7234,17292,0
7385,18622,0
7381,18523,0
7256,17915,0
7548,17642,0
7980,18994,0
8001,17661,0
7421,18480,0
7569,17614,0
7091,19003,0
7803,18069,0
7503,17213,0
7973,17948,0
7701,18773,0
7504,18542,0
7528,18645,0
7640,19663,0
7883,18232,0
7533,19113,0
7439,17573,0
8017,18609,0
8375,18492,0
8010,19954,0
8367,17939,4
8858,17435,4
8223,18611,4
8892,18676,4
9092,18725,4
9452,18894,4
9584,18382,4
9616,18012,4
8783,19350,4
8799,18665,4
8019,18451,4
8783,17823,4
8351,18476,4
8138,17419,4
8040,17845,4
8180,18154,4
7538,19550,4
7800,18824,4
7646,18250,4
7535,18541,4
7691,18505,4
7292,17771,4
7575,18094,4
6976,17603,4
7344,17749,4
7054,18575,4
7307,17818,4
7362,18609,4
6541,18206,4
7205,17865,4
6870,17772,4
6778,17135,4
6730,17571,4
7045,17221,4
6605,17605,4
7068,17384,4
6874,18262,4
7006,16894,4
7085,18033,4
7425,18157,4
7387,17220,4
6900,16879,4
7118,18297,4
7087,16825,4
7293,17815,4
7702,18290,4
7065,16738,4
7092,18181,4
7394,18421,4
6835,17120,4
7254,18497,4
6947,17883,4
7069,17629,4
7494,18713,4
7726,17534,4
7346,17509,4
7774,18298,4
7331,17419,4
7550,17131,4
7558,17571,4
7564,17085,4
7566,16615,4
8492,17478,4
7972,17574,4
8378,16728,4
8705,18005,4
8764,18872,4
8565,19023,4
9075,19043,4
9056,18210,4
9273,17271,4
9263,18270,4
9423,17980,4
9196,17826,4
8571,17949,4
8533,17412,4
8728,17721,4
8930,17200,4
8701,18243,4
8552,17341,4
8549,17674,4
8165,17753,4
7978,17074,4
7753,18492,4
8091,17425,4
7405,18235,4
7313,18079,4
7072,17635,4
7069,17030,4
6962,17451,4
7359,17490,4
7293,17386,4
7001,18444,4
6781,16773,4
7138,17154,4
7376,17953,4
6989,18111,4
6943,17132,4
7037,17507,4
6720,17285,4
7065,17615,4
6941,17104,4
7206,16250,4
7113,16378,4
7079,16531,4
6961,16942,4
7091,16892,4
7314,16657,4
7565,16507,4
7486,16410,4
7349,17001,92
7558,17328,92
7270,17265,92
7757,17468,92
7246,16543,92
7263,17327,92
7182,16460,92
6896,16053,92
7153,16894,92
7092,16294,92
7028,17146,92
7116,17290,92
7223,16023,92
7173,16883,92
6783,15651,92
7033,16773,92
6863,16239,92
6874,17264,92
6631,16370,92
6816,16206,92
6665,16497,92
6740,16086,92
6754,16020,92
6374,16875,92
6989,15023,92
6353,15317,92
7089,15703,92
6368,16106,92
6638,15856,92
6767,16434,92
6215,15653,92
6807,15842,92
7317,17203,92
6972,16920,92
6458,15389,92
6724,16113,92
6198,15453,92
6435,15754,92
6211,16992,92
6688,16263,92
7167,16023,92
7118,14893,92
6954,15753,92
6970,15628,85
6795,15942,85
6378,15274,85
6452,15241,85
6754,14985,85
6882,16356,85
6260,15841,85
5830,15905,85
6363,16649,85
6382,16083,85
6120,14942,85
6027,15489,85
6154,16517,85
6284,15543,85
6092,16398,85
6403,15229,85
6240,15595,85
6150,15033,85
5959,15742,85
5625,15793,85
6276,14961,85
6479,15722,85
6308,15615,85
6364,15339,85
6173,15615,85
7127,15461,85
7336,15399,85
7177,17350,85
7337,14472,85
6909,14316,85
6532,13865,0
8792,19093,0
9086,18855,0
9083,17949,0
9177,19203,0
9128,20312,0
9085,19011,0
9112,19062,0
8712,18817,0
8931,18432,21
9681,18282,21
10603,19180,21
10151,18215,21
10055,18097,21
10114,19650,21
10157,18963,21
9794,19404,21
9094,18580,21
8872,18249,21
8478,18827,21
7787,18404,21
7910,19416,21
7588,17446,21
7733,18647,21
7962,17378,21
7172,18858,21
8004,17470,21
7607,19111,21
7899,18970,21
7684,18581,21
8049,17681,21
7831,18959,21
7736,19308,21
7726,18181,21
8505,18771,21
8219,19111,21
8296,18646,21
8095,18732,21
8160,18789,21
8205,18406,21
7772,19962,21
8097,18635,21
8540,19148,21
8391,19201,21
8035,18761,21
8295,18183,21
8257,17878,21
8805,20024,21
8280,19289,21
8248,18329,21
8050,19952,21
7897,18711,21
8011,20026,21
7957,18269,21
7521,19085,21
7658,18588,21
7903,19676,21
7918,18819,21
7711,18299,21
7487,18771,21
7962,19098,21
7792,18480,21
7818,18154,21
8448,19302,21
8076,18950,21
8122,19567,21
7795,18358,21
7782,19543,21
7523,17935,21
8403,20053,21
8414,19550,21
8620,19707,21
8486,19508,21
8640,19386,21
8674,18851,21
8802,20073,21
8601,19298,21
8744,18686,21
8927,18941,21
9026,20270,21
9016,19991,21
9153,19723,21
9489,19381,21
9294,19811,21
9364,20089,21
10199,21292,21
11185,20574,21
10705,22045,21
10606,20844,21
10527,20949,21
11028,21556,21
10653,20827,21
11213,19261,6
11014,19528,6
10880,21177,6
11527,20356,6
11151,22320,6
11013,20985,6
10384,21156,6
10267,20873,6
10336,19980,6
9922,20412,6
10609,20353,6
9771,20410,6
10382,20291,6
10767,20932,6
10252,20866,6
10027,20033,6
10282,20045,6
10520,18932,6
10644,20716,6
10251,20327,6
9596,20505,6
9802,20851,6
9931,19556,6
9999,20400,6
9956,19302,6
10955,21465,6
11132,21656,6
12196,20784,6
11818,21020,6
11405,21173,6
11348,22329,6
11943,22160,6
12067,21704,6
12266,23382,6
12609,21059,6
12591,21977,6
12458,21660,6
11180,20006,6
10380,21085,6
10453,22098,6
10454,20765,6
10584,21034,6
10737,19181,6
10043,19887,6
9513,21047,6
10062,20629,6
10323,20345,6
9989,20913,6
10370,20136,6
10301,21226,6
10768,20469,6
10796,20781,6
10641,20213,6
10860,20392,6
10803,20549,6
10647,20019,6
11455,21991,6
10845,21365,6
11717,21858,6
11592,21649,6
11462,20768,6
11394,22170,6
12839,21935,6
13597,21187,6
13389,22435,6
14288,23678,6
14068,22385,6
13318,22216,6
13385,21510,7
12985,22642,7
13537,23649,7
14275,23815,7
15296,21432,7
15439,23049,7
15489,23451,7
14905,23249,7
14758,23072,7
13079,21194,7
12094,22583,7
13543,23180,7
14559,21665,7
13782,20806,7
13106,22797,7
12982,21928,7
12250,22270,7
12462,21363,7
10242,20617,7
10842,20981,7
10928,21054,7
9954,20779,7
10944,20380,7
10392,22059,7
10838,20677,7
10843,20997,7
10832,22582,7
11151,21208,7
10823,21176,7
10900,22113,7
11308,21257,7
11055,21493,7
10366,21878,7
10740,20976,7
10441,19859,7
11265,20449,7
10360,21469,7
10652,20721,7
10893,21388,7
10801,22298,7
10677,20809,7
10865,21303,7
10479,21945,7
10993,21450,7
10491,21401,7
11041,20093,7
10725,21810,7
10970,22113,7
10985,20841,7
10972,21793,7
10977,21281,7
11249,21659,7
11202,21553,7
11117,21413,7
11135,21855,7
11557,21893,7
11499,20838,7
11454,22171,7
11185,22293,7
11660,21794,7
11693,20365,7
11460,21519,7
12276,22392,7
11825,22071,7
13395,22107,7
14021,22055,7
12779,21202,7
12499,21908,7
12845,22080,7
12696,21896,7
12757,22392,7
13616,21547,7
13450,22832,7
13109,22494,7
13683,22708,7
13685,22124,7
14091,21972,7
12902,22368,7
12563,22427,7
12272,21952,7
12477,22452,7
12530,21456,7
12494,21466,7
12500,21514,7
12733,21678,7
12817,20318,7
12298,21432,7
12268,21463,7
11907,21345,7
11481,20831,7
10441,20339,0
10782,20246,0
10223,19664,0
10076,21307,0
10207,20240,0
9061,19158,0
9546,20815,0
9962,20080,0
9387,20426,0
10104,20504,0
9963,19891,0
9610,19816,0
9394,19596,0
10360,19435,0
9843,18510,0
10052,19510,0
10074,19946,0
10390,20864,0
